	analysis_label	x_trait	y_trait	R2	p	FDR_q	slope	model_name	best_model	AIC	AICc	delta_AICc	filter_column	filter_value	results_dir	x_trait_slope_95CI	compartment	branch_length_transformation	estimated_parameter	parameter_value	intercept	x_trait_slope_stdev	trait_table	tree
66	gamma_proteobacteria_dominance_vs_disease	dominance_mucus	perc_dis	0.0002992191289699	0.962172051112649	NA (q values only calculated for best models by AIC)	-0.705361572325464	BM_Delta	False	78.2736226401491	79.9879083544349	9.94115214755179	most_abundant_class_mucus	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_dominance_mucus_vs_perc_dis_most_abundant_class_mucus_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria/PGLS_results.tsv	-28.9582732762845 - 27.5475501316335	mucus	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.240077157932415  -  NA )	3.59235935067048	14.4147508693668	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
67	gamma_proteobacteria_dominance_vs_disease	dominance_mucus	perc_dis	0.004693877382012	0.71904682523521	NA (q values only calculated for best models by AIC)	1.43761638065796	BM	False	176.163514097303	176.607958541748	8.681389315063996	most_abundant_class_mucus	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_dominance_mucus_vs_perc_dis_most_abundant_class_mucus_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	-6.31650394494398 - 9.19173670625989	mucus	lambda=1 delta=1kappa=1	None	All parameters fixed	3.68765628082577	3.95618383959282	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
68	gamma_proteobacteria_dominance_vs_disease	dominance_mucus	perc_dis	0.0054723346103729	0.697649480453373	NA (q values only calculated for best models by AIC)	1.59232052075404	BM_Kappa	False	176.1549636521	176.599408096544	8.672838869860016	most_abundant_class_mucus	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_dominance_mucus_vs_perc_dis_most_abundant_class_mucus_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	-6.35882422589776 - 9.54346526740585	mucus	lambda=1 delta=1kappa=ML	kappa	kappa : 0.961306974860543 (95% CI  0.193017187003083  -  NA )	3.6504438622249	4.05670650339378	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
69	gamma_proteobacteria_dominance_vs_disease	observed_features_all	perc_dis	0.0332278074017312	0.393928843806633	NA (q values only calculated for best models by AIC)	0.0240289394990981	BM_Delta	False	174.861052836279	175.432481407708	21.370233678789987	most_abundant_class_all	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_observed_features_all_vs_perc_dis_most_abundant_class_all_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	-0.0301325460524307 - 0.078190425050627	all	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.33135791477052  -  NA )	0.411908744878129	0.027633410995678	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
70	gamma_proteobacteria_dominance_vs_disease	gini_index_all	perc_dis	0.0181674044525878	0.530041855888595	NA (q values only calculated for best models by AIC)	10.584784156724	BM_Kappa	False	166.051588362758	166.623016934186	14.50610071145502	most_abundant_class_all	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_gini_index_all_vs_perc_dis_most_abundant_class_all_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	-21.9313583265623 - 43.1009266400103	all	lambda=1 delta=1kappa=ML	kappa	kappa : 1e-06 (95% CI  NA  -  0.541262236411689 )	-6.45156838159222	16.5898686139216	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
71	gamma_proteobacteria_dominance_vs_disease	gini_index_mucus	perc_dis	0.0615342872290186	0.186260275394909	NA (q values only calculated for best models by AIC)	9.63272935255086	BM	False	174.399393212942	174.843837657386	8.716477736385002	most_abundant_class_mucus	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_gini_index_mucus_vs_perc_dis_most_abundant_class_mucus_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	-4.30130996950736 - 23.5667686746091	mucus	lambda=1 delta=1kappa=1	None	All parameters fixed	-4.77702358451637	7.10920373574399	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
72	gamma_proteobacteria_dominance_vs_disease	observed_features_mucus	perc_dis	0.0207365846396796	0.691446804648216	NA (q values only calculated for best models by AIC)	-0.0147991688801157	BM_Kappa	False	70.9259396198981	72.6402253341839	2.8953512601137987	most_abundant_class_mucus	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_observed_features_mucus_vs_perc_dis_most_abundant_class_mucus_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria/PGLS_results.tsv	-0.0852732715125542 - 0.0556749337523229	mucus	lambda=1 delta=1kappa=ML	kappa	kappa : 1e-06 (95% CI  NA  -  0.613336502255229 )	5.78706068138112	0.0359561748124686	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
73	gamma_proteobacteria_dominance_vs_disease	observed_features_mucus	perc_dis	0.0128427947414883	0.550999290395851	NA (q values only calculated for best models by AIC)	-0.0053541424157103	BM_Kappa	False	175.937970278158	176.382414722602	8.21219240721399	most_abundant_class_mucus	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_observed_features_mucus_vs_perc_dis_most_abundant_class_mucus_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	-0.0227413709995152 - 0.0120330861680946	mucus	lambda=1 delta=1kappa=ML	kappa	kappa : 0.952396457215496 (95% CI  0.246317361555913  -  NA )	4.48581418243384	0.0088710349917371	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
74	gamma_proteobacteria_dominance_vs_disease	gini_index_all	perc_dis	0.0120982929203699	0.608902350392809	NA (q values only calculated for best models by AIC)	8.77605319684808	BM	False	175.379940514647	175.951369086075	23.834452863344012	most_abundant_class_all	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_gini_index_all_vs_perc_dis_most_abundant_class_all_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	-24.3629009650582 - 41.9150073587543	all	lambda=1 delta=1kappa=1	None	All parameters fixed	-4.42119576113087	16.907629674442	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
75	gamma_proteobacteria_dominance_vs_disease	observed_features_tissue	perc_dis	0.112083638830293	0.10187153236237	NA (q values only calculated for best models by AIC)	0.0250461623429678	BM_Kappa	False	169.014767906088	169.560222451542	10.962693117279997	most_abundant_class_tissue	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_observed_features_tissue_vs_perc_dis_most_abundant_class_tissue_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	-0.00376416965105965 - 0.0538564943369952	tissue	lambda=1 delta=1kappa=ML	kappa	kappa : 0.306487481756335 (95% CI  NA  -  NA )	0.930948775334401	0.0146991489765446	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
76	gamma_proteobacteria_dominance_vs_disease	observed_features_mucus	perc_dis	0.0933319220752935	0.390670103745413	NA (q values only calculated for best models by AIC)	-0.0271644959866809	BM_Delta	False	77.2968267609205	79.0111124752062	9.266238401136107	most_abundant_class_mucus	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_observed_features_mucus_vs_perc_dis_most_abundant_class_mucus_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria/PGLS_results.tsv	-0.0858352658721158 - 0.0315062738987539	mucus	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.237459084085744  -  NA )	5.73003734459251	0.029934066268079	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
77	gamma_proteobacteria_dominance_vs_disease	observed_features_mucus	perc_dis	0.0933319220752935	0.390670103745413	NA (q values only calculated for best models by AIC)	-0.0271644959866809	BM	False	77.2968267609205	79.0111124752062	9.266238401136107	most_abundant_class_mucus	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_observed_features_mucus_vs_perc_dis_most_abundant_class_mucus_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria/PGLS_results.tsv	-0.0858352658721158 - 0.0315062738987539	mucus	lambda=1 delta=1kappa=1	None	All parameters fixed	5.73003734459251	0.029934066268079	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
78	gamma_proteobacteria_dominance_vs_disease	observed_features_mucus	perc_dis	0.0116849533405723	0.569638637851266	NA (q values only calculated for best models by AIC)	-0.004811026476404	BM	False	175.952049176076	176.39649362052	8.226271305132002	most_abundant_class_mucus	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_observed_features_mucus_vs_perc_dis_most_abundant_class_mucus_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	-0.021199896654238 - 0.0115778437014298	mucus	lambda=1 delta=1kappa=1	None	All parameters fixed	4.4397897699253	0.0083616684580785	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
79	gamma_proteobacteria_dominance_vs_disease	gini_index_tissue	perc_dis	0.0008307107381846	0.891220206123339	NA (q values only calculated for best models by AIC)	-0.65599581253757	BM	False	175.663986715803	176.209441261258	17.68517496509	most_abundant_class_tissue	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_gini_index_tissue_vs_perc_dis_most_abundant_class_tissue_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	-9.95395952163794 - 8.6419678965628	tissue	lambda=1 delta=1kappa=1	None	All parameters fixed	5.24842640439296	4.74385903525529	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
80	gamma_proteobacteria_dominance_vs_disease	gini_index_mucus	perc_dis	0.0019495165052111	0.903602666436151	NA (q values only calculated for best models by AIC)	-3.37427699868621	BM	False	78.2571010863294	79.9713868006151	9.974625404048098	most_abundant_class_mucus	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_gini_index_mucus_vs_perc_dis_most_abundant_class_mucus_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria/PGLS_results.tsv	-56.2802378027011 - 49.5316838053287	mucus	lambda=1 delta=1kappa=1	None	All parameters fixed	6.41943015019503	26.9928371449056	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
81	gamma_proteobacteria_dominance_vs_disease	observed_features_all	perc_dis	0.145605075514876	0.118170539602003	NA (q values only calculated for best models by AIC)	-0.0105394981844575	BM_Kappa	False	78.1833694974478	78.9833694974478	7.71337540445009	most_abundant_class_all	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_observed_features_all_vs_perc_dis_most_abundant_class_all_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria/PGLS_results.tsv	-0.0230494917503525 - 0.00197049538143743	all	lambda=1 delta=1kappa=ML	kappa	kappa : 1e-06 (95% CI  NA  -  0.355080915661231 )	4.24411128381499	0.0063826497785178	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
82	gamma_proteobacteria_dominance_vs_disease	gini_index_tissue	perc_dis	0.0020060733173022	0.83164899659382	NA (q values only calculated for best models by AIC)	2.48659703008162	BM_Kappa	False	171.778721202808	172.324175748263	13.799909452094994	most_abundant_class_tissue	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_gini_index_tissue_vs_perc_dis_most_abundant_class_tissue_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	-20.1800933550206 - 25.1532874151838	tissue	lambda=1 delta=1kappa=ML	kappa	kappa : 0.10633550362718 (95% CI  NA  -  0.994730776481837 )	2.69432903841378	11.5646379515828	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
83	gamma_proteobacteria_dominance_vs_disease	dominance_tissue	perc_dis	0.505917210953374	6.71978076836055e-05	NA (q values only calculated for best models by AIC)	27.9675690524159	BM_Kappa	False	154.268502459445	154.813957004899	8.634169979653024	most_abundant_class_tissue	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_dominance_tissue_vs_perc_dis_most_abundant_class_tissue_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	16.6720287806703 - 39.2631093241614	tissue	lambda=1 delta=1kappa=ML	kappa	kappa : 0.0282631942537325 (95% CI  NA  -  0.752938433201062 )	-0.43620108993473	5.76303075089058	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
84	gamma_proteobacteria_dominance_vs_disease	gini_index_tissue	perc_dis	0.0023779517940014	0.874300638449871	NA (q values only calculated for best models by AIC)	1.37124015349989	BM_Delta	False	73.551423775592	74.751423775592	25.760699496400804	most_abundant_class_tissue	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_gini_index_tissue_vs_perc_dis_most_abundant_class_tissue_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria/PGLS_results.tsv	-15.2267211243361 - 17.9692014313358	tissue	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.266281101607352  -  NA )	0.258826942040503	8.46834759073263	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
85	gamma_proteobacteria_dominance_vs_disease	dominance_skeleton	perc_dis	0.408867906785084	0.122023625259851	NA (q values only calculated for best models by AIC)	9.82009971880046	BM	False	22.6458516223317	25.6458516223317	1.2566344923577013	most_abundant_class_skeleton	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_dominance_skeleton_vs_perc_dis_most_abundant_class_skeleton_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	-0.529837722951278 - 20.1700371605522	skeleton	lambda=1 delta=1kappa=1	None	All parameters fixed	1.2090012353919	5.28058032742436	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
86	gamma_proteobacteria_dominance_vs_disease	dominance_skeleton	perc_dis	0.408867906785084	0.122023625259851	NA (q values only calculated for best models by AIC)	9.82009971880046	BM_Kappa	False	22.6458516223317	25.6458516223317	1.2566344923577013	most_abundant_class_skeleton	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_dominance_skeleton_vs_perc_dis_most_abundant_class_skeleton_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	-0.529837722951278 - 20.1700371605522	skeleton	lambda=1 delta=1kappa=ML	kappa	kappa : 1 (95% CI  NA  -  NA )	1.2090012353919	5.28058032742436	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
87	gamma_proteobacteria_dominance_vs_disease	dominance_skeleton	perc_dis	0.0897537760058899	0.199403111947139	NA (q values only calculated for best models by AIC)	11.3221141779498	BM_Delta	False	125.679597539707	126.385479892648	6.180672251916988	most_abundant_class_skeleton	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_dominance_skeleton_vs_perc_dis_most_abundant_class_skeleton_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria/PGLS_results.tsv	-5.33502550575886 - 27.9792538616585	skeleton	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.277638361776883  -  NA )	2.73229034273834	8.49854065495342	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
88	gamma_proteobacteria_dominance_vs_disease	gini_index_skeleton	perc_dis	0.00998452598117	0.831211712851685	NA (q values only calculated for best models by AIC)	-0.680860890067072	BM_Kappa	False	26.255619132763	29.255619132763	0.0015210015549023126	most_abundant_class_skeleton	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_gini_index_skeleton_vs_perc_dis_most_abundant_class_skeleton_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	-6.62360079592142 - 5.26187901578728	skeleton	lambda=1 delta=1kappa=ML	kappa	kappa : 1 (95% CI  NA  -  NA )	2.6418940669219	3.03201015604814	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
89	gamma_proteobacteria_dominance_vs_disease	observed_features_skeleton	perc_dis	0.217892247364274	0.290987775733718	NA (q values only calculated for best models by AIC)	-0.0046103193722517	BM_Lambda	False	24.6055227744942	27.6055227744942	0.15377098617059914	most_abundant_class_skeleton	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_observed_features_skeleton_vs_perc_dis_most_abundant_class_skeleton_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	-0.0122665408289224 - 0.00304590208441896	skeleton	lambda=ML delta=1kappa=1	lambda	lambda : 1 (95% CI  0.188643726374197  -  NA )	2.71164281154193	0.0039062354370768	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
90	gamma_proteobacteria_dominance_vs_disease	observed_features_skeleton	perc_dis	0.217892247364274	0.290987775733718	NA (q values only calculated for best models by AIC)	-0.0046103193722517	BM_Kappa	False	24.6055227744942	27.6055227744942	0.15377098617059914	most_abundant_class_skeleton	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_observed_features_skeleton_vs_perc_dis_most_abundant_class_skeleton_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	-0.0122665408289224 - 0.00304590208441896	skeleton	lambda=1 delta=1kappa=ML	kappa	kappa : 1 (95% CI  NA  -  NA )	2.71164281154193	0.0039062354370768	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
91	gamma_proteobacteria_dominance_vs_disease	gini_index_all	perc_dis	0.0004872594764496	0.930720438175101	NA (q values only calculated for best models by AIC)	-0.447308828288507	BM_Delta	False	100.015158176099	100.815158176099	27.130808358342904	most_abundant_class_all	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_gini_index_all_vs_perc_dis_most_abundant_class_all_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria/PGLS_results.tsv	-10.3742984939352 - 9.4796808373582	all	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.322802360104525  -  NA )	2.7438954269189	5.06479064573812	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
92	gamma_proteobacteria_dominance_vs_disease	observed_features_skeleton	perc_dis	0.100238447368273	0.173822570474676	NA (q values only calculated for best models by AIC)	-0.0133427977378706	BM_Delta	False	125.447890499132	126.153772852073	5.665910989262002	most_abundant_class_skeleton	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_observed_features_skeleton_vs_perc_dis_most_abundant_class_skeleton_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria/PGLS_results.tsv	-0.0318105173276765 - 0.00512492185193524	skeleton	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.269381592948643  -  NA )	6.86575518593811	0.0094223059131662	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
93	gamma_proteobacteria_dominance_vs_disease	gini_index_skeleton	perc_dis	0.0099845259811703	0.831211712851685	NA (q values only calculated for best models by AIC)	-0.680860890067072	BM	False	26.255619132763	29.255619132763	0.0015210015549023126	most_abundant_class_skeleton	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_gini_index_skeleton_vs_perc_dis_most_abundant_class_skeleton_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	-6.62360079592142 - 5.26187901578728	skeleton	lambda=1 delta=1kappa=1	None	All parameters fixed	2.6418940669219	3.03201015604814	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
94	gamma_proteobacteria_dominance_vs_disease	gini_index_skeleton	perc_dis	0.0099845259811703	0.831211712851685	NA (q values only calculated for best models by AIC)	-0.680860890067072	BM_Lambda	False	26.255619132763	29.255619132763	0.0015210015549023126	most_abundant_class_skeleton	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_gini_index_skeleton_vs_perc_dis_most_abundant_class_skeleton_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria/PGLS_results.tsv	-6.62360079592142 - 5.26187901578728	skeleton	lambda=ML delta=1kappa=1	lambda	lambda : 1 (95% CI  0.0576365621994755  -  NA )	2.6418940669219	3.03201015604814	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
95	gamma_proteobacteria_dominance_vs_disease	gini_index_skeleton	perc_dis	0.0930865999922324	0.190857078993453	NA (q values only calculated for best models by AIC)	8.88911439458506	BM_Delta	False	125.606234084359	126.3121164373	8.39681010424701	most_abundant_class_skeleton	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	../output/PIC_results/A4_gamma_proteobacteria_dominance_vs_disease/PIC_gini_index_skeleton_vs_perc_dis_most_abundant_class_skeleton_is_D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria/PGLS_results.tsv	-3.92880804788184 - 21.707036837052	skeleton	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.284862542032322  -  NA )	-3.76420639803673	6.5397563481974	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
